time,open,high,low,close,volume
2020-12-01 12:30:00,123.84,124.0599,123.7298,124.0,148458
2020-12-01 12:15:00,123.97,124.16,123.75,123.83,239521
2020-12-01 12:00:00,124.375,124.47,123.84,124.0,183355
2020-12-01 11:45:00,124.939,125.0,124.3405,124.37,269215
2020-12-01 11:30:00,124.95,125.07,124.77,124.93,161455
2020-12-01 11:15:00,124.87,125.08,124.85,124.96,122872
2020-12-01 11:00:00,125.145,125.29,124.83,124.86,153224
2020-12-01 10:45:00,125.695,125.83,125.07,125.16,156586
2020-12-01 10:30:00,125.29,125.8,125.29,125.7,242156
2020-12-01 10:15:00,124.9,125.33,124.87,125.27,170140
2020-12-01 10:00:00,124.6001,125.1,124.58,124.97,229527
2020-12-01 09:45:00,123.9,124.62,123.64,124.62,396597
2020-12-01 09:30:00,124.61,124.61,123.93,123.93,1385
2020-12-01 09:00:00,124.65,124.8357,124.65,124.8357,1091
2020-12-01 08:45:00,124.54,124.79,124.54,124.65,2084
2020-12-01 08:30:00,124.5001,124.84,124.5,124.83,1303
2020-12-01 08:15:00,124.75,124.88,124.1,124.5,4750
2020-12-01 07:45:00,124.8,124.89,124.8,124.89,1349
2020-12-01 07:30:00,124.6,124.8,124.6,124.79,1607
2020-12-01 07:15:00,124.75,124.75,124.75,124.75,220
2020-11-30 19:15:00,123.9,123.99,123.9,123.99,618
2020-11-30 19:00:00,123.6,123.6,123.6,123.6,100
2020-11-30 18:45:00,123.52,123.52,123.52,123.52,250
2020-11-30 18:30:00,123.52,123.52,123.52,123.52,133
2020-11-30 18:15:00,123.53,123.53,123.53,123.53,355
2020-11-30 17:30:00,123.52,123.52,123.49,123.50456,5032
2020-11-30 17:15:00,123.53544,123.53544,123.53544,123.53544,1692
2020-11-30 17:00:00,123.52,123.52,123.52,123.52,339
2020-11-30 16:45:00,123.71,123.71,123.71,123.71,782
2020-11-30 16:30:00,123.56,123.56,123.2,123.46,34380
2020-11-30 16:15:00,123.52,123.57,123.52,123.52,675147
2020-11-30 16:00:00,123.29,123.56,123.11,123.55,606903
2020-11-30 15:45:00,123.61,123.62,123.26,123.28,183667
2020-11-30 15:30:00,123.675,123.81,123.6,123.6,108946
2020-11-30 15:15:00,123.92,123.96,123.56,123.652,117722
2020-11-30 15:00:00,123.64,123.9554,123.53,123.918,108860
2020-11-30 14:45:00,124.05,124.06,123.6387,123.647,83179
2020-11-30 14:30:00,124.21,124.23,124.02,124.0488,68126
2020-11-30 14:15:00,124.52,124.52,124.135,124.2,130645
2020-11-30 14:00:00,124.535,124.64,124.47,124.52,89766
2020-11-30 13:45:00,124.7,124.7,124.4545,124.535,85810
2020-11-30 13:30:00,124.67,124.77,124.64,124.69,83979
2020-11-30 13:15:00,124.75,125.0,124.66,124.664,129742
2020-11-30 13:00:00,124.54,124.8,124.49,124.74,113884
2020-11-30 12:45:00,124.24,124.62,124.22,124.535,91808
2020-11-30 12:30:00,124.17,124.33,124.0111,124.2499,95686
2020-11-30 12:15:00,123.99,124.19,123.95,124.14,102444
2020-11-30 12:00:00,123.975,124.17,123.925,123.975,84033
2020-11-30 11:45:00,123.995,124.23,123.89,123.995,228790
2020-11-30 11:30:00,124.05,124.07,123.62,123.995,260157
2020-11-30 11:15:00,124.5402,124.595,124.03,124.03,151116
2020-11-30 11:00:00,123.86,124.55,123.825,124.55,207094
2020-11-30 10:45:00,123.95,124.09,123.72,123.878,229127
2020-11-30 10:30:00,123.82,124.08,123.7501,123.95,193794
2020-11-30 10:15:00,123.67,124.14,123.67,123.81,145899
2020-11-30 10:00:00,123.415,123.72,123.2,123.67,224234
2020-11-30 09:45:00,124.1,124.1,123.09,123.415,404001
2020-11-30 09:30:00,124.09,124.09,124.0,124.0,336
2020-11-30 09:00:00,124.1814,124.1814,124.1814,124.1814,300
2020-11-30 08:30:00,124.18,124.18,123.85,123.85,926
2020-11-30 08:15:00,124.01,124.01,124.01,124.01,106
2020-11-30 08:00:00,124.1,124.1,124.1,124.1,541
2020-11-30 07:45:00,124.19,124.2,124.19,124.19,300
2020-11-30 07:15:00,124.09,124.09,124.09,124.09,602
2020-11-30 06:45:00,124.02,124.02,124.0,124.0,1042
2020-11-30 06:30:00,124.05,124.05,124.05,124.05,276
2020-11-30 05:30:00,124.0,124.0,124.0,124.0,100
2020-11-27 15:45:00,124.35,124.35,124.35,124.35,0
2020-11-27 13:15:00,124.35,124.35,124.35,124.35,380596
2020-11-27 13:00:00,124.28,124.44,124.2,124.35,137896
2020-11-27 12:45:00,124.19,124.39,124.14,124.27,88175
2020-11-27 12:30:00,124.54,124.59,124.17,124.1961,75966
2020-11-27 12:15:00,124.569,124.73,124.48,124.55,91649
2020-11-27 12:00:00,124.88,124.9258,124.53,124.55,91030
2020-11-27 11:45:00,124.74,124.92,124.61,124.89,78652
2020-11-27 11:30:00,124.5056,124.77,124.48,124.73,76242
2020-11-27 11:15:00,124.8,124.81,124.46,124.53,93175
2020-11-27 11:00:00,124.72,124.99,124.715,124.81,82598
2020-11-27 10:45:00,124.57,124.77,124.46,124.74,85991
2020-11-27 10:30:00,124.6,124.665,124.31,124.56,119831
2020-11-27 10:15:00,124.65,124.8499,124.41,124.63,110228
2020-11-27 10:00:00,125.26,125.27,124.47,124.64,135809
2020-11-27 09:45:00,124.2,125.313,123.91,125.235,441404
2020-11-27 09:30:00,124.33,124.33,124.28,124.28,200
2020-11-27 09:15:00,124.38,124.38,124.3,124.3,656
2020-11-27 09:00:00,124.41,124.41,124.41,124.41,147
2020-11-27 08:45:00,124.4,124.5,124.4,124.43,2701
2020-11-27 08:30:00,124.4,124.4,124.4,124.4,101
2020-11-27 08:15:00,124.2297,124.45,124.2297,124.4,539
2020-11-27 08:00:00,124.4,124.4,124.4,124.4,338
2020-11-27 07:45:00,124.2,124.3,124.11,124.3,5317
2020-11-27 07:15:00,124.21,124.26,124.21,124.21,621
2020-11-27 04:45:00,124.1,124.1,124.1,124.1,218
2020-11-25 16:45:00,124.2502,124.2502,124.2,124.2,983
2020-11-25 16:15:00,124.2,124.2124,124.2,124.2124,89241
2020-11-25 16:00:00,124.1,124.33,124.08,124.21,388302
2020-11-25 15:45:00,124.16,124.18,123.91,124.1,186898
2020-11-25 15:30:00,124.11,124.23,124.06,124.16,115275
2020-11-25 15:15:00,123.89,124.11,123.87,124.11,107683
2020-11-25 15:00:00,123.87,123.972,123.87,123.89,204253
2020-11-25 14:45:00,123.98,124.0372,123.853,123.88,74036
2020-11-25 14:30:00,123.9,124.04,123.875,123.98,77240
2020-11-25 14:15:00,124.02,124.035,123.84,123.9,92300
2020-11-25 14:00:00,123.91,124.05,123.9,124.03,52048
2020-11-25 13:45:00,123.9,124.005,123.88,123.92,63968
2020-11-25 13:30:00,123.67,123.94,123.67,123.91,84799
2020-11-25 13:15:00,123.78,123.85,123.68,123.68,48282
2020-11-25 13:00:00,123.7015,123.79,123.66,123.79,77488
2020-11-25 12:45:00,123.495,123.73,123.49,123.7,66204
2020-11-25 12:30:00,123.622,123.622,123.47,123.49,84263
2020-11-25 12:15:00,123.685,123.765,123.57,123.63,65934
2020-11-25 12:00:00,123.4,123.71,123.4,123.69,66006
2020-11-25 11:45:00,123.6,123.65,123.35,123.41,130235
2020-11-25 11:30:00,123.4856,123.67,123.4,123.61,113187
2020-11-25 11:15:00,123.44,123.58,123.27,123.484,169877
2020-11-25 11:00:00,123.605,123.61,123.43,123.45,96558
2020-11-25 10:45:00,124.02,124.02,123.5033,123.6,159716
2020-11-25 10:30:00,123.43,124.05,123.41,124.0001,211845
2020-11-25 10:15:00,122.67,123.48,122.44,123.44,186410
2020-11-25 10:00:00,122.73,123.11,122.47,122.73,277368
2020-11-25 09:45:00,122.93,122.99,122.11,122.72,562861
2020-11-25 09:30:00,123.98,124.0,122.34,122.34,17321
2020-11-25 09:15:00,123.87,123.87,123.85,123.85,1648
2020-11-25 08:45:00,124.0,124.0,123.85,123.85,1384
2020-11-25 08:30:00,124.0001,124.0001,123.85,124.0,1603
2020-11-25 08:15:00,123.8201,124.2,123.82,124.0,2118
2020-11-25 07:45:00,124.0,124.0,124.0,124.0,510
2020-11-25 07:15:00,124.2,124.2,124.1,124.1,250
2020-11-25 07:00:00,124.35,124.35,124.2,124.2,1218
2020-11-24 20:00:00,124.65,124.65,124.65,124.65,100
2020-11-24 19:00:00,124.5,124.54,124.5,124.54,5427
2020-11-24 17:00:00,124.5,124.5,124.5,124.5,500
2020-11-24 16:45:00,124.24,124.5,124.24,124.5,1477
2020-11-24 16:30:00,124.26,124.26,124.26,124.26,275
2020-11-24 16:15:00,124.42,124.42,124.24,124.24,196522
2020-11-24 16:00:00,124.02,124.48,124.015,124.46,635307
2020-11-24 15:45:00,124.3,124.41,124.015,124.015,261975
2020-11-24 15:30:00,124.33,124.42,124.2,124.3006,159458
2020-11-24 15:15:00,124.35,124.38,124.185,124.33,162953
2020-11-24 15:00:00,124.18,124.41,124.03,124.36,143822
2020-11-24 14:45:00,123.86,124.22,123.784,124.1805,208867
2020-11-24 14:30:00,124.25,124.27,123.85,123.86,147941
2020-11-24 14:15:00,124.27,124.53,124.18,124.26,138595
2020-11-24 14:00:00,124.53,124.59,124.25,124.2501,125397
2020-11-24 13:45:00,124.25,124.73,124.2417,124.51,175146
2020-11-24 13:30:00,124.53,124.6216,124.16,124.25,270226
2020-11-24 13:15:00,124.4,124.55,124.4,124.54,154256
2020-11-24 13:00:00,124.27,124.45,124.25,124.419,231353
2020-11-24 12:45:00,123.89,124.3,123.875,124.285,203225
2020-11-24 12:30:00,123.9,124.08,123.8,123.8801,195401
2020-11-24 12:15:00,123.91,124.055,123.75,123.91,231429
2020-11-24 12:00:00,123.81,124.1487,123.8,123.9,326942
2020-11-24 11:45:00,123.99,123.99,123.58,123.82,209535
2020-11-24 11:30:00,122.89,124.04,122.89,123.98,396519
2020-11-24 11:15:00,122.66,123.02,122.66,122.8941,206917
2020-11-24 11:00:00,123.15,123.26,122.61,122.65,206809
2020-11-24 10:45:00,122.72,123.26,122.645,123.13,375957
2020-11-24 10:30:00,122.54,122.8,122.3638,122.73,278259
2020-11-24 10:15:00,121.85,122.55,121.785,122.55,304385
2020-11-24 10:00:00,121.425,121.98,121.31,121.86,215402
2020-11-24 09:45:00,120.86,122.12,120.805,121.47,501504
2020-11-24 09:30:00,120.09,120.93,120.09,120.85,8561
2020-11-24 09:15:00,120.86,120.95,120.86,120.95,469
2020-11-24 09:00:00,120.75,120.9988,120.75,120.9899,8020
2020-11-24 08:45:00,120.8,120.8,120.8,120.8,335
2020-11-24 08:15:00,120.8,121.0,120.56,120.9919,7945
2020-11-24 08:00:00,120.81,120.81,120.8,120.8,1890
2020-11-24 07:30:00,121.05,121.05,121.0,121.0,7421
2020-11-24 07:15:00,121.16,121.16,121.16,121.16,131
2020-11-24 06:00:00,121.1,121.1,121.1,121.1,754
2020-11-24 05:30:00,121.43,121.43,121.43,121.43,105
2020-11-24 05:00:00,120.6,120.6,120.6,120.6,685
2020-11-24 04:45:00,121.01,121.01,121.01,121.01,112
2020-11-24 04:15:00,120.46,120.46,120.46,120.46,334
2020-11-23 19:45:00,120.44,120.44,120.44,120.44,655
2020-11-23 19:00:00,120.4,120.4,120.39,120.4,605
2020-11-23 18:45:00,120.36,120.39,120.35,120.39,1003
2020-11-23 18:30:00,120.28,120.35,120.28,120.35,1350
2020-11-23 18:15:00,120.2,120.2,120.2,120.2,218
2020-11-23 17:45:00,120.3,120.3,120.3,120.3,402
2020-11-23 17:00:00,120.09,120.33,120.09,120.33,877
2020-11-23 16:45:00,120.0,120.09,120.0,120.09,1189
2020-11-23 16:30:00,120.0,120.0,120.0,120.0,279
2020-11-23 16:15:00,120.09,120.09,120.078,120.078,96089
2020-11-23 16:00:00,120.04,120.325,119.98,120.09,507625
2020-11-23 15:45:00,120.225,120.225,119.9,120.026,245672
2020-11-23 15:30:00,120.48,120.48,120.17,120.23,214150
2020-11-23 15:15:00,120.1,120.515,120.05,120.49,290925
2020-11-23 15:00:00,119.618,120.13,119.58,120.1,195921
2020-11-23 14:45:00,119.7,119.83,119.61,119.61,143050
2020-11-23 14:30:00,119.725,119.77,119.59,119.71,147773
2020-11-23 14:15:00,120.25,120.25,119.67,119.7259,186222
2020-11-23 14:00:00,119.785,120.24,119.76,120.24,257034
2020-11-23 13:45:00,119.79,119.8828,119.74,119.78,117882
2020-11-23 13:30:00,119.85,119.88,119.71,119.78,98327
2020-11-23 13:15:00,119.82,119.92,119.8,119.8354,100986
2020-11-23 13:00:00,119.64,119.84,119.62,119.83,158574
2020-11-23 12:45:00,119.3,119.65,119.2,119.64,139399
2020-11-23 12:30:00,119.08,119.37,119.07,119.29,129236
2020-11-23 12:15:00,118.86,119.12,118.71,119.08,127844
2020-11-23 12:00:00,118.54,118.89,118.5,118.84,109753
2020-11-23 11:45:00,118.56,118.635,118.09,118.56,221924
2020-11-23 11:30:00,118.325,118.66,118.26,118.58,101161
2020-11-23 11:15:00,118.84,118.86,118.32,118.32,134391
2020-11-23 11:00:00,118.69,118.95,118.62,118.84,133030
2020-11-23 10:45:00,118.6,118.85,118.56,118.69,115467
2020-11-23 10:30:00,118.95,119.125,118.6001,118.65,175640
2020-11-23 10:15:00,118.86,119.17,118.69,118.95,209679
2020-11-23 10:00:00,118.09,118.97,118.08,118.8502,239817
2020-11-23 09:45:00,117.43,118.24,117.27,118.0793,344809
2020-11-23 09:30:00,117.53,117.8,117.53,117.79,795
2020-11-23 09:00:00,117.77,117.77,117.6,117.6,1066
2020-11-23 08:45:00,117.72,117.72,117.72,117.72,789
2020-11-23 08:15:00,117.7999,117.9,117.7999,117.9,1041
2020-11-23 08:00:00,117.85,117.85,117.8,117.8,487
2020-11-23 07:30:00,117.79,117.8,117.79,117.8,508
2020-11-23 07:15:00,117.8,117.8,117.7,117.78,2464
2020-11-23 06:00:00,118.02,118.02,118.0,118.0,698
2020-11-23 05:30:00,118.27,118.27,118.27,118.27,500
2020-11-23 04:45:00,118.28,118.3,118.28,118.3,398
2020-11-23 04:30:00,118.3,118.3,118.3,118.3,500
2020-11-20 18:45:00,116.8,116.8,116.8,116.8,117
2020-11-20 16:30:00,116.94,116.94,116.94,116.94,200
2020-11-20 16:15:00,116.94,116.9517,116.85,116.85,367743
2020-11-20 16:00:00,117.17,117.42,116.75,116.93,584041
2020-11-20 15:45:00,117.025,117.195,116.97,117.18,193219
2020-11-20 15:30:00,117.0379,117.1864,116.8865,117.04,165138
2020-11-20 15:15:00,117.31,117.355,116.97,117.04,125894
2020-11-20 15:00:00,117.37,117.42,117.2501,117.3067,97864
2020-11-20 14:45:00,117.395,117.6301,117.3401,117.37,121525
2020-11-20 14:30:00,117.31,117.42,117.28,117.4,128095
2020-11-20 14:15:00,117.44,117.44,117.28,117.3,129585
2020-11-20 14:00:00,117.26,117.46,117.22,117.43,119423
2020-11-20 13:45:00,117.21,117.3051,117.17,117.27,85309
2020-11-20 13:30:00,117.23,117.285,117.115,117.2188,79155
2020-11-20 13:15:00,117.28,117.42,117.1101,117.2,98368
2020-11-20 13:00:00,117.225,117.325,117.07,117.3,65527
2020-11-20 12:45:00,117.15,117.28,117.075,117.225,102269
2020-11-20 12:30:00,117.135,117.1368,117.0,117.1368,97906
2020-11-20 12:15:00,117.06,117.2,116.94,117.13,104877
2020-11-20 12:00:00,117.15,117.17,116.79,117.06,122476
2020-11-20 11:45:00,117.01,117.25,116.97,117.1461,100534
2020-11-20 11:30:00,116.9,117.07,116.79,116.9978,112601
2020-11-20 11:15:00,116.81,117.05,116.79,116.93,116793
2020-11-20 11:00:00,116.88,116.97,116.69,116.8078,120634
2020-11-20 10:45:00,117.295,117.365,116.85,116.895,127516
2020-11-20 10:30:00,117.32,117.355,116.78,117.295,157956
2020-11-20 10:15:00,117.8,118.04,117.3001,117.32,115459
2020-11-20 10:00:00,117.74,118.015,117.403,117.83,172840
2020-11-20 09:45:00,117.6,117.74,117.005,117.74,411236
2020-11-20 09:30:00,117.4,117.64,117.4,117.64,1799
2020-11-20 09:15:00,117.4352,117.4352,117.13,117.25,571
2020-11-20 09:00:00,117.1,117.1,117.1,117.1,502
2020-11-20 08:45:00,117.0,117.02,116.4,117.02,835
2020-11-20 08:15:00,117.1175,117.18,117.1175,117.18,563
2020-11-19 19:30:00,116.47,116.47,116.47,116.47,1000
2020-11-19 18:45:00,116.45,116.45,116.45,116.45,119
2020-11-19 18:30:00,116.3,116.3,116.3,116.3,210
2020-11-19 18:15:00,116.43,116.43,116.28,116.28,568
2020-11-19 17:30:00,117.18,117.18,117.18,117.18,1464
2020-11-19 17:00:00,117.01,117.01,117.0,117.0,1470
2020-11-19 16:45:00,117.41,117.41,117.03,117.03,693
2020-11-19 16:30:00,117.04,117.04,117.04,117.04,161
2020-11-19 16:15:00,117.18,117.18,117.1683,117.18,84755
2020-11-19 16:00:00,117.29,117.31,117.05,117.2,292870
2020-11-19 15:45:00,117.3,117.45,117.15,117.29,136655
2020-11-19 15:30:00,117.36,117.39,117.1695,117.28,123450
2020-11-19 15:15:00,117.265,117.44,117.12,117.35,133430
2020-11-19 15:00:00,117.39,117.43,117.16,117.25,75930
2020-11-19 14:45:00,116.87,117.42,116.86,117.39,105683
2020-11-19 14:30:00,116.8465,116.91,116.78,116.87,81471
2020-11-19 14:15:00,116.805,116.95,116.75,116.86,78830
2020-11-19 14:00:00,116.81,116.99,116.76,116.8,92859
2020-11-19 13:45:00,117.0,117.04,116.76,116.8,44784
2020-11-19 13:30:00,116.83,117.2,116.81,117.01,63283
2020-11-19 13:15:00,116.615,116.8766,116.615,116.83,71603
2020-11-19 13:00:00,116.72,116.75,116.5355,116.6215,45444
2020-11-19 12:45:00,116.81,117.0,116.67,116.72,90146
2020-11-19 12:30:00,116.69,116.83,116.57,116.8124,109212
2020-11-19 12:15:00,116.45,116.715,116.3198,116.69,97384
2020-11-19 12:00:00,116.5,116.6,116.31,116.46,88258
2020-11-19 11:45:00,116.75,116.8051,116.2875,116.5,78544
2020-11-19 11:30:00,116.56,116.93,116.54,116.75,77919
2020-11-19 11:15:00,116.8937,116.91,116.53,116.5497,83566
2020-11-19 11:00:00,117.0,117.2,116.86,116.8981,79743
2020-11-19 10:45:00,116.58,116.99,116.57,116.978,111029
2020-11-19 10:30:00,116.9037,117.09,116.48,116.55,136163
2020-11-19 10:15:00,116.98,117.2,116.8,116.91,200223
2020-11-19 10:00:00,116.81,117.4,116.8,116.9987,154497
2020-11-19 09:45:00,116.54,116.786,115.89,116.785,363699
2020-11-19 09:30:00,116.75,116.75,116.66,116.7,2034
2020-11-19 09:15:00,116.55,116.55,116.55,116.55,211
2020-11-19 09:00:00,116.55,116.56,116.5,116.56,608
2020-11-19 08:45:00,116.56,116.56,116.55,116.55,723
2020-11-19 08:30:00,116.5601,116.5601,116.5601,116.5601,435
2020-11-19 08:15:00,116.7,116.8,116.5,116.5,977
2020-11-19 08:00:00,116.6,116.6,116.6,116.6,456
2020-11-19 07:30:00,116.6,116.6,116.6,116.6,807
2020-11-19 07:15:00,116.16,116.53,116.16,116.5,1359
2020-11-19 06:45:00,116.0,116.3,116.0,116.3,1100
2020-11-19 05:45:00,115.82,115.82,115.8,115.8,290
2020-11-18 20:00:00,116.79,116.79,116.77,116.77,240
2020-11-18 19:30:00,116.77,116.77,116.77,116.77,101
2020-11-18 19:15:00,116.8,116.8,116.8,116.8,1009
2020-11-18 17:45:00,116.78,116.78,116.7,116.7,491
2020-11-18 17:30:00,116.78,116.78,116.78,116.78,1119
2020-11-18 17:15:00,116.7798,116.7798,116.7798,116.7798,110
2020-11-18 17:00:00,116.7798,116.78,116.58,116.78,1510
2020-11-18 16:45:00,116.7722,116.7798,116.7722,116.7798,1039
2020-11-18 16:30:00,116.76,116.7817,116.75,116.75,1640
2020-11-18 16:15:00,116.77,117.15,116.63,116.77,125013
2020-11-18 16:00:00,116.97,117.29,116.75,116.75,337825
2020-11-18 15:45:00,117.42,117.52,116.9703,116.9703,320627
2020-11-18 15:30:00,117.87,117.925,117.41,117.43,186109
2020-11-18 15:15:00,117.98,118.0,117.61,117.86,108630
2020-11-18 15:00:00,118.05,118.18,117.94,117.99,70053
2020-11-18 14:45:00,117.94,118.07,117.825,118.05,101167
2020-11-18 14:30:00,118.115,118.16,117.84,117.931,98882
2020-11-18 14:15:00,118.15,118.2212,118.07,118.0853,66432
2020-11-18 14:00:00,118.28,118.3249,118.01,118.1648,66725
2020-11-18 13:45:00,118.16,118.385,118.12,118.28,62583
2020-11-18 13:30:00,118.335,118.42,118.16,118.1733,63960
2020-11-18 13:15:00,118.28,118.415,118.2387,118.38,54385
2020-11-18 13:00:00,118.67,118.67,118.25,118.3,76717
2020-11-18 12:45:00,118.45,118.73,118.2838,118.669,177953
2020-11-18 12:30:00,118.63,118.63,118.38,118.46,86719
2020-11-18 12:15:00,118.67,118.7,118.51,118.63,128657
2020-11-18 12:00:00,118.4672,118.7,118.41,118.6799,79132
2020-11-18 11:45:00,118.5,118.56,118.32,118.4373,73928
2020-11-18 11:30:00,118.8114,118.84,118.46,118.51,87469
2020-11-18 11:15:00,118.61,118.88,118.61,118.82,95366
2020-11-18 11:00:00,118.54,118.7,118.28,118.6,117587
2020-11-18 10:45:00,118.48,118.84,118.48,118.54,153394
2020-11-18 10:30:00,118.47,118.58,118.22,118.47,127050
2020-11-18 10:15:00,118.13,118.58,118.115,118.49,140143
2020-11-18 10:00:00,118.19,118.44,117.9992,118.125,162360
2020-11-18 09:45:00,117.72,118.23,117.23,118.1631,422376
2020-11-18 09:30:00,117.88,118.15,117.71,117.71,2466
2020-11-18 09:15:00,118.248,118.25,117.82,117.82,3087
2020-11-18 09:00:00,118.02,118.02,117.88,117.88,2568
2020-11-18 08:45:00,118.1,118.1062,118.0,118.0,2277
2020-11-18 08:30:00,118.4232,118.4232,118.15,118.35,356
2020-11-18 08:15:00,118.51,118.52,118.15,118.15,2885
2020-11-18 07:45:00,118.35,118.4,118.35,118.4,658
2020-11-18 07:30:00,118.25,118.25,118.25,118.25,102
2020-11-18 07:00:00,118.3,118.3,118.3,118.3,100
2020-11-18 04:15:00,118.15,118.15,118.15,118.15,100
2020-11-17 20:00:00,117.64,117.64,117.64,117.64,590
2020-11-17 19:15:00,117.95,117.95,117.7,117.7,1224
2020-11-17 19:00:00,118.0,118.04,118.0,118.04,400
2020-11-17 18:45:00,117.76,118.0,117.76,117.92,2410
2020-11-17 18:15:00,117.59,117.59,117.57,117.57,300
2020-11-17 18:00:00,117.98,117.98,117.98,117.98,150
2020-11-17 16:30:00,117.7117,117.81,117.7117,117.81,2677
2020-11-17 16:15:00,117.7,117.9,117.7,117.9,136014
2020-11-17 16:00:00,117.57,117.81,117.37,117.7,340231
2020-11-17 15:45:00,117.69,117.69,117.49,117.57,212061
2020-11-17 15:30:00,118.02,118.08,117.68,117.69,163950
2020-11-17 15:15:00,118.26,118.265,117.98,118.01,125490
2020-11-17 15:00:00,118.18,118.26,118.1022,118.255,89622
2020-11-17 14:45:00,118.33,118.379,118.18,118.1874,103720
2020-11-17 14:30:00,118.3658,118.53,118.29,118.34,99301
2020-11-17 14:15:00,118.08,118.43,118.06,118.36,75058
2020-11-17 14:00:00,118.098,118.15,117.97,118.08,121662
2020-11-17 13:45:00,118.02,118.175,117.98,118.11,86390
2020-11-17 13:30:00,118.1685,118.22,117.9602,118.02,85319
2020-11-17 13:15:00,118.1966,118.28,118.15,118.17,46154
2020-11-17 13:00:00,118.3,118.39,118.16,118.2,78887
2020-11-17 12:45:00,118.285,118.44,118.22,118.31,66487
2020-11-17 12:30:00,118.47,118.53,118.17,118.29,96618
2020-11-17 12:15:00,118.265,118.5,118.125,118.47,73851
2020-11-17 12:00:00,118.475,118.51,118.139,118.25,101033
2020-11-17 11:45:00,118.26,118.54,118.2046,118.47,166653
2020-11-17 11:30:00,117.87,118.35,117.82,118.25,242504
2020-11-17 11:15:00,117.55,117.89,117.4861,117.8666,101411
2020-11-17 11:00:00,117.49,117.6999,117.41,117.55,106595
2020-11-17 10:45:00,117.56,117.75,117.445,117.5,92979
2020-11-17 10:30:00,117.275,117.6827,117.14,117.56,172341
2020-11-17 10:15:00,117.1501,117.43,117.0701,117.29,107733
2020-11-17 10:00:00,117.33,117.55,117.07,117.15,136732
2020-11-17 09:45:00,117.6,117.855,117.28,117.29,369887
2020-11-17 09:30:00,117.46,117.46,117.45,117.45,321
2020-11-17 09:15:00,117.61,117.61,117.5,117.5,4916
2020-11-17 09:00:00,117.6,117.6,117.56,117.56,472
2020-11-17 08:45:00,117.68,117.68,117.67,117.68,436
2020-11-17 08:15:00,118.0016,118.0016,117.5108,117.7471,812
2020-11-17 07:45:00,117.58,117.58,117.58,117.58,105
2020-11-17 07:30:00,118.0,118.0,118.0,118.0,200
2020-11-17 07:15:00,118.0,118.0,118.0,118.0,298
2020-11-17 06:00:00,118.3,118.3,118.3,118.3,613
2020-11-17 05:00:00,118.34,118.6,118.34,118.6,604
2020-11-17 04:30:00,118.66,118.66,118.66,118.66,758
2020-11-16 18:30:00,118.3,118.31,118.3,118.31,508
2020-11-16 18:15:00,118.31,118.31,118.31,118.31,129
2020-11-16 18:00:00,118.3,118.3,118.3,118.3,376
2020-11-16 17:15:00,118.36,118.36,118.36,118.36,1119
2020-11-16 17:00:00,118.02,118.36,118.02,118.36,801
2020-11-16 16:45:00,118.34,118.34,118.34,118.34,1375
2020-11-16 16:30:00,118.11,118.3718,118.1,118.3718,7624
2020-11-16 16:15:00,118.36,118.55,118.3,118.3,264477
2020-11-16 16:00:00,118.23,118.46,118.06,118.42,477918
2020-11-16 15:45:00,118.1,118.27,118.0557,118.2341,181873
2020-11-16 15:30:00,118.04,118.174,117.94,118.11,104607
2020-11-16 15:15:00,118.229,118.23,117.87,118.01,117886
2020-11-16 15:00:00,118.0565,118.23,118.015,118.2112,122651
2020-11-16 14:45:00,118.17,118.24,118.02,118.07,104912
2020-11-16 14:30:00,118.0755,118.16,118.009,118.1559,91377
2020-11-16 14:15:00,117.89,118.08,117.81,118.06,90390
2020-11-16 14:00:00,117.81,117.9478,117.63,117.91,100064
2020-11-16 13:45:00,117.65,117.91,117.63,117.805,115501
2020-11-16 13:30:00,118.015,118.03,117.6002,117.64,185471
2020-11-16 13:15:00,118.1078,118.135,117.96,118.01,76384
2020-11-16 13:00:00,118.16,118.25,118.04,118.11,93255
2020-11-16 12:45:00,118.1503,118.2278,118.03,118.15,97247
2020-11-16 12:30:00,118.175,118.22,118.09,118.14,79627
2020-11-16 12:15:00,118.19,118.32,118.1,118.19,119122
2020-11-16 12:00:00,118.42,118.45,118.07,118.1944,141195
2020-11-16 11:45:00,118.14,118.47,118.04,118.42,165507
2020-11-16 11:30:00,118.0916,118.38,118.035,118.1519,126887
2020-11-16 11:15:00,118.28,118.3036,117.95,118.0949,125387
2020-11-16 11:00:00,118.4801,118.55,118.2068,118.28,146111
2020-11-16 10:45:00,118.15,118.54,118.03,118.51,175037
2020-11-16 10:30:00,118.23,118.47,118.05,118.15,193378
2020-11-16 10:15:00,117.64,118.28,117.515,118.201,183965
2020-11-16 10:00:00,117.58,117.67,117.12,117.6271,238247
2020-11-16 09:45:00,118.3,118.53,117.47,117.61,674709
2020-11-16 09:30:00,118.2499,118.3,118.1,118.3,24759
2020-11-16 09:15:00,118.25,118.3,118.1,118.22,2410
2020-11-16 09:00:00,118.1,118.2978,118.1,118.2978,2509
2020-11-16 08:45:00,118.19,118.23,118.1002,118.22,3725
2020-11-16 08:30:00,118.23,118.23,118.19,118.23,962
2020-11-16 08:15:00,118.2,118.3885,116.99,118.29,3842
2020-11-16 08:00:00,118.35,118.35,118.35,118.35,327
2020-11-16 07:45:00,118.2,118.39,118.15,118.15,1034
